scan_go_order_id,customer_tc,scan_go_store,scan_go_city,scan_go_amount,scan_go_terminal,scan_go_date,related_order_id,related_store,related_amount,related_terminal,related_date
782ed83f-880a-4dd8-b72a-51fcff073128,55155277102287269828,5588,BENTONVILLE,8.640000343322754,9083,2025-02-11,552b22e8-cfcc-3127-bb5d-b71714f850b9,5516,-1.0299999713897705,9998,2025-02-11
782ed83f-880a-4dd8-b72a-51fcff073128,55155277102287269828,5588,BENTONVILLE,8.640000343322754,9083,2025-02-11,552b22e8-cfcc-3127-bb5d-b71714f850b9,5516,-1.0299999713897705,9998,2025-02-11
5f4cccd2-32b1-4d4b-955c-8939a8e168ea,56796522795501564040,5588,BENTONVILLE,3.259999990463257,9083,2025-02-11,460d699f-ee0d-3255-aa58-b4e7355d54d8,5516,-3.259999990463257,9998,2025-02-11
5f4cccd2-32b1-4d4b-955c-8939a8e168ea,56796522795501564040,5588,BENTONVILLE,3.259999990463257,9083,2025-02-11,460d699f-ee0d-3255-aa58-b4e7355d54d8,5516,-3.259999990463257,9998,2025-02-11
e42afd2d-82ef-42e0-b3d1-a256e0ad413f,7577762531142178484,5588,BENTONVILLE,3.259999990463257,9083,2025-02-11,7bbb16f8-724a-358e-a03d-bdcba9a4fd7b,5516,-3.259999990463257,9998,2025-02-11
50bc8e0a-7e1d-4630-9de0-535f98897c0f,9396786310068047606,5588,BENTONVILLE,8.640000343322754,9083,2025-02-11,7e2a194f-c2cf-3763-9a75-d8362c3aca17,5516,-0.5199999809265137,9998,2025-02-11
50bc8e0a-7e1d-4630-9de0-535f98897c0f,9396786310068047606,5588,BENTONVILLE,8.640000343322754,9083,2025-02-11,7e2a194f-c2cf-3763-9a75-d8362c3aca17,5516,-0.5199999809265137,9998,2025-02-11
